"bankmsb","banklsb","prog","gname","tname"
87,66,102,"VOX","3D Vox"
87,66,103,"HARD LEAD","Destroyed Ld"
87,66,104,"SOFT PAD","FS Hollow"
87,66,105,"HARD LEAD","Sync Tank"
87,66,106,"SOFT PAD","WarmReso Pad"
87,66,107,"HARD LEAD","Distorted MG"
87,66,108,"SOFT PAD","Soft Breeze"
87,66,109,"HARD LEAD","Blue Meanie"
87,66,110,"SOFT PAD","JP Strings 2"
87,66,111,"HARD LEAD","Stimulation"
87,66,112,"SOFT PAD","Syn Strings"
87,66,113,"HIT&STAB","Blue Ice"
87,66,114,"SOFT PAD","Super SynStr"
87,66,115,"HIT&STAB","In da Cave"
87,66,116,"SOFT PAD","R&B SoftPad"
87,66,117,"HIT&STAB","Smear Hit 1"
87,66,118,"SOFT PAD","Phat Pad"
87,66,119,"HIT&STAB","Good Old Hit"
87,66,120,"SOFT PAD","Mystic Str"
87,66,121,"HIT&STAB","Philly Hit"
87,66,122,"SOFT PAD","Wind Pad"
87,66,123,"HIT&STAB","Cheezy Movie"
87,66,124,"SOFT PAD","HumanKindnes"
87,66,125,"HIT&STAB","Lo-Fi Hit"
